id,count
0,88.48727878107057
1,242.2673613833551
2,76.96036934340079
4,31.528476452255777
5,41.91894710729273
10,120.7773821310662
11,174.82204005658147
12,303.58083709346744
15,30.648716149521565
17,103.46456963365168
18,289.4749429635689
23,241.65147746490692
25,113.10545051888901
26,38.09268518526463
31,236.42340296814683
39,159.95695069376112
40,25.24343663474223
41,206.80360571158116
42,308.8587360521762
43,159.4435205821546
51,216.57951431177204
52,71.60103190681286
54,18.487462744193518
60,134.2957926953963
61,144.8723521415817
62,109.13237500006782
63,24.459532711776593
65,115.69038600086095
66,107.27512005752979
68,149.08172566675637
71,83.12755540758168
80,25.27182926602084
82,64.01642716787379
94,130.50441586493946
98,260.42571474425796
101,29.728094838096595
102,133.2046029901371
107,87.12599149684367
112,215.52593219059762
113,72.98883380793136
115,60.96892094994134
116,116.59044503172552
120,165.1827656633503
121,82.78433589144676
122,297.8711809306703
132,195.5398590717888
143,73.30005445622092
147,63.76430721817044
150,18.578014830140532
151,86.0799389725121
152,245.81256253933415
153,85.15231635566204
155,156.45544245498934
156,49.0449359390684
159,187.5855005875081
161,161.04339205163745
163,39.28087499574859
177,170.55882731120238
186,18.363948759020225
188,17.80033146820043
190,92.19659114135833
191,88.09760402425829
192,267.8394884458182
195,286.88875304747444
200,159.69454694451932
209,290.816882460523
210,17.97425560591646
211,216.73536348939416
214,142.3747175913742
215,25.178878911410912
218,103.86790369911027
219,36.923108363450645
222,163.8579713301939
225,18.147241835225067
228,296.99030854459505
236,205.87949380240335
241,31.21866820652318
242,178.08746800392097
243,226.48842890592044
245,18.163532329821123
247,271.88196906844706
251,131.48370501333417
252,87.33040092881355
253,84.95890689886797
254,88.1043134625665
258,290.1852320251487
260,63.29136378800567
261,169.57338895819757
265,88.01363873219216
266,275.5295038838255
267,285.06488490521286
269,168.5564023806089
270,64.01642716787379
275,102.49200814103267
278,38.924728035189666
279,83.83725076332001
286,92.69017042713759
287,25.31768692327501
288,205.1238456716092
289,160.46404430720796
293,18.479733018066153
294,171.4738896335165
297,49.55402504188895
302,105.50203056472175
303,66.01512308752837
304,41.8484296124613
307,100.76955981762646
309,18.163532329821123
311,171.61645376466728
312,143.9403539854058
314,196.68668932450868
315,225.87100429170783
319,175.96949657264585
322,111.48218423750514
323,63.911253198279724
325,123.70945860326734
327,264.028037318461
330,37.83571428941667
332,201.1183325025779
333,18.508971499665687
338,101.70853209869479
341,100.3902566375683
345,218.6153956186276
348,130.97848941057933
349,39.29820137227659
350,115.53581600294899
352,62.356527742309794
355,15.726433637833377
356,200.65350782761848
358,62.36268488146709
363,126.65934180866765
369,165.06746836493127
371,18.578014830140532
372,142.379600593739
375,287.8239902402548
380,124.6910923627537
388,39.272531838226406
391,138.49131215622256
392,271.733681276322
393,311.3711905550476
394,182.89143418078925
396,25.252195824382998
401,30.91381811568516
407,88.3137415457188
409,85.54606516241928
410,111.81459936026758
416,118.62222323862403
418,119.24348950079701
420,155.45470720604834
421,206.405615359049
422,127.39258314944814
424,288.7268306355622
428,302.02823028175123
429,233.1923106676029
431,172.16456729730572
435,16.64861368823954
439,115.82416215181578
441,17.57822746463312
447,86.19880480135218
449,140.9219418294527
451,144.2530391572155
452,18.159098745861222
454,206.01772227036057
458,232.25534746914536
463,135.43860608063144
467,18.11081016683602
470,249.22567149829854
471,162.82308574978973
474,283.19858519998184
478,18.11416278527009
483,110.16794432588759
484,133.3640454704398
485,84.60391091361649
486,130.02629393422606
491,100.14390572716239
494,102.45348195829006
495,257.94303387846196
497,210.03422922871573
499,176.99219370253178
515,115.47712364660408
518,206.96943978319072
521,172.53587016417566
525,155.55855940724382
529,241.26264123063922
532,140.88977266423979
534,87.98380371456221
540,89.00810957720923
544,291.16364154799174
547,169.43362244780297
549,39.26475864982061
563,37.517750378072705
564,153.2187378096779
567,109.47343609223665
572,113.62110241282467
577,132.73905944895174
578,252.27080718886398
585,306.0131904382844
588,138.84094709476005
589,119.24325789511292
590,105.77192005648118
592,18.240450636040674
594,239.42434183468305
596,18.17348990895414
598,304.7867410765494
599,137.91097274710205
605,31.75888414717592
606,124.77158782880511
607,264.959480620271
608,220.3404846681712
609,63.5080361534688
610,282.805105814593
611,184.30873947927788
614,130.03345059704955
615,217.69473758315863
616,268.2545072610148
617,124.7969327200073
618,243.30624290781898
624,108.09920696663895
629,139.6443196528864
631,83.98932620935932
633,82.0409325231154
637,25.217362230480948
638,106.04221701687096
643,61.72031558977555
644,155.10217581813683
645,38.84652615593164
646,204.31546553644196
