ID,actual_productivity
TEST_0000,0.6484532416598381
TEST_0001,0.7244072715863399
TEST_0002,0.6779525182720849
TEST_0003,0.6689936293032381
TEST_0004,0.6841532621499176
TEST_0005,0.6792807650481016
TEST_0006,0.7706045076685101
TEST_0007,0.7347621750238573
TEST_0008,0.6956669931318169
TEST_0009,0.7245021463560555
TEST_0010,0.7921749642402496
TEST_0011,0.7195212209459931
TEST_0012,0.7921749642402496
TEST_0013,0.7921749642402496
TEST_0014,0.7251527162055329
TEST_0015,0.7921749642402496
TEST_0016,0.7921749642402496
TEST_0017,0.7921749642402496
TEST_0018,0.7921749642402496
TEST_0019,0.7909890296188061
TEST_0020,0.498306826551841
TEST_0021,0.4833843806294501
TEST_0022,0.7244072715863399
TEST_0023,0.7244072715863399
TEST_0024,0.6608615061847689
TEST_0025,0.593432651994129
TEST_0026,0.7765477343142579
TEST_0027,0.6355977103633914
TEST_0028,0.6809546270566531
TEST_0029,0.6609631577237498
TEST_0030,0.6723413533203413
TEST_0031,0.6043093666650814
TEST_0032,0.7361988501081203
TEST_0033,0.754448689739818
TEST_0034,0.7244072715863399
TEST_0035,0.744412294457774
TEST_0036,0.6368310823696925
TEST_0037,0.6928071965018219
TEST_0038,0.6633485805051674
TEST_0039,0.7020032723949574
TEST_0040,0.5841349245620125
TEST_0041,0.6804463693617488
TEST_0042,0.6587674844817631
TEST_0043,0.5579088275049495
TEST_0044,0.6871418173959551
TEST_0045,0.7336304545565371
TEST_0046,0.6870672729340358
TEST_0047,0.7372831331905827
TEST_0048,0.4613327734398679
TEST_0049,0.4872203472976565
TEST_0050,0.5069268770574183
TEST_0051,0.4872203472976565
TEST_0052,0.6933764451201148
TEST_0053,0.6929088480408028
TEST_0054,0.7223403569603957
TEST_0055,0.6920481983440981
TEST_0056,0.544083902939557
TEST_0057,0.5183189414565357
TEST_0058,0.6578322903231392
TEST_0059,0.5410614638471926
TEST_0060,0.7402174742824971
TEST_0061,0.7921410803939226
TEST_0062,0.7815896506477088
TEST_0063,0.7582911179132947
TEST_0064,0.7370730533433556
TEST_0065,0.758433430067868
TEST_0066,0.7572542722156899
TEST_0067,0.7343487920986684
TEST_0068,0.6582185661712665
TEST_0069,0.7094373882790914
TEST_0070,0.7153196240014508
TEST_0071,0.6851087866163378
TEST_0072,0.7921749642402496
TEST_0073,0.7420404252148872
TEST_0074,0.7291171262257867
TEST_0075,0.7595312666888613
TEST_0076,0.6737034839426848
TEST_0077,0.6566395789324304
TEST_0078,0.6757500682608328
TEST_0079,0.7360158773379547
TEST_0080,0.6150098853351338
TEST_0081,0.5377750460174731
TEST_0082,0.48433344359059993
TEST_0083,0.7158888726197434
TEST_0084,0.7578302976032482
TEST_0085,0.7398650822806967
TEST_0086,0.7244072715863399
TEST_0087,0.7506130383356068
TEST_0088,0.7562987477492698
TEST_0089,0.5975461509382213
TEST_0090,0.6354960588244105
TEST_0091,0.616521104881316
TEST_0092,0.6775594656546923
TEST_0093,0.5888718862785208
TEST_0094,0.6551554664633097
TEST_0095,0.5627948781452965
TEST_0096,0.7582911179132947
TEST_0097,0.743199252759269
TEST_0098,0.7582911179132947
TEST_0099,0.7369104108809863
TEST_0100,0.7244479322019324
TEST_0101,0.724217522046909
TEST_0102,0.7268265782140846
TEST_0103,0.7212831809549947
TEST_0104,0.488772227459431
TEST_0105,0.7088342558144716
TEST_0106,0.6965547499055831
TEST_0107,0.6134173445577669
TEST_0108,0.5785508666873305
TEST_0109,0.7014136934688684
TEST_0110,0.662596359116709
TEST_0111,0.5495530710007225
TEST_0112,0.7244072715863399
TEST_0113,0.6772474190044893
TEST_0114,0.6481615253174312
TEST_0115,0.6751533973014834
TEST_0116,0.726887569137473
TEST_0117,0.7187147854034115
TEST_0118,0.6091412031513052
TEST_0119,0.7277482188341777
TEST_0120,0.7582911179132947
TEST_0121,0.7325665017818707
TEST_0122,0.7532153177335169
TEST_0123,0.7274568177557659
TEST_0124,0.6730935747087996
TEST_0125,0.6054478639016672
TEST_0126,0.7327020371671784
TEST_0127,0.6870740497033012
TEST_0128,0.7601479526920119
TEST_0129,0.7808848666441082
TEST_0130,0.7921749642402496
TEST_0131,0.7921749642402496
TEST_0132,0.6566395789324304
TEST_0133,0.6566395789324304
TEST_0134,0.6566395789324304
TEST_0135,0.6598111069486334
TEST_0136,0.7244072715863399
TEST_0137,0.7236550501978816
TEST_0138,0.7244072715863399
TEST_0139,0.6778373131945732
TEST_0140,0.6582253429405318
TEST_0141,0.724305620047359
TEST_0142,0.7520429366506043
TEST_0143,0.6710469903906515
TEST_0144,0.5213004046693125
TEST_0145,0.4536208100158531
TEST_0146,0.5271758636224065
TEST_0147,0.6036720350901396
TEST_0148,0.7921749642402496
TEST_0149,0.7921749642402496
TEST_0150,0.7921749642402496
TEST_0151,0.7685647001196274
TEST_0152,0.656043223237076
TEST_0153,0.5491732566578655
TEST_0154,0.6067757954136886
TEST_0155,0.6548098512307748
TEST_0156,0.6203364259777311
TEST_0157,0.7244072715863399
TEST_0158,0.7077974101168667
TEST_0159,0.6682752917611067
TEST_0160,0.7669518290344643
TEST_0161,0.7890712039167005
TEST_0162,0.7821453457274709
TEST_0163,0.7755786563093071
TEST_0164,0.7921749642402496
TEST_0165,0.755451651591096
TEST_0166,0.7650678871786857
TEST_0167,0.7897692111510357
TEST_0168,0.6520178222934339
TEST_0169,0.709830440896484
TEST_0170,0.6393859243827451
TEST_0171,0.6190759468943683
TEST_0172,0.6906521838754276
TEST_0173,0.7921749642402496
TEST_0174,0.724705449434017
TEST_0175,0.7921749642402496
TEST_0176,0.7792923258667412
TEST_0177,0.7450628643072517
TEST_0178,0.7687951102746506
TEST_0179,0.7231129086566503
TEST_0180,0.6960735992877404
TEST_0181,0.5283824438156411
TEST_0182,0.5639537056896783
TEST_0183,0.5872048010392346
TEST_0184,0.49819193673832446
TEST_0185,0.4872203472976565
TEST_0186,0.4872203472976565
TEST_0187,0.577175182526456
TEST_0188,0.5321977649120563
TEST_0189,0.6128752030165356
TEST_0190,0.49108988254819474
TEST_0191,0.5842162457931972
TEST_0192,0.5746406708211997
TEST_0193,0.4872203472976565
TEST_0194,0.4872203472976565
TEST_0195,0.4872203472976565
TEST_0196,0.5164688834470839
TEST_0197,0.6242805056901886
TEST_0198,0.5105527638783975
TEST_0199,0.5181156383785739
TEST_0200,0.4853025215955508
TEST_0201,0.5996062887949001
TEST_0202,0.4858988772909053
TEST_0203,0.5488144031507949
TEST_0204,0.5413260731125379
TEST_0205,0.4902156793129593
TEST_0206,0.5323807376822218
TEST_0207,0.5238284548692984
TEST_0208,0.5759211649483635
TEST_0209,0.5535442728340427
TEST_0210,0.6060848802126139
TEST_0211,0.4755775424357197
TEST_0212,0.4872203472976565
TEST_0213,0.4872203472976565
TEST_0214,0.5834708011740042
TEST_0215,0.4872203472976565
TEST_0216,0.7235872825052276
TEST_0217,0.751968392188685
TEST_0218,0.7241700846620512
TEST_0219,0.7703876510520176
TEST_0220,0.7640988091737347
TEST_0221,0.5457038660579805
TEST_0222,0.7580268239119445
TEST_0223,0.4931364668663428
TEST_0224,0.5475742543752283
TEST_0225,0.489673537771728
TEST_0226,0.4872203472976565
TEST_0227,0.6353876305161643
TEST_0228,0.681957588907931
TEST_0229,0.7334745888634331
TEST_0230,0.7410035795172825
TEST_0231,0.5400249334135828
TEST_0232,0.7244072715863399
TEST_0233,0.7244072715863399
TEST_0234,0.6926377772701872
TEST_0235,0.6910384597235548
TEST_0236,0.6089511383478792
TEST_0237,0.6277027741692109
TEST_0238,0.5412108680350263
TEST_0239,0.5947405684623495
TEST_0240,0.7244004948170746
TEST_0241,0.7244072715863399
TEST_0242,0.7903181294615323
TEST_0243,0.7131036204516679
TEST_0244,0.7244072715863399
TEST_0245,0.7692830376617589
TEST_0246,0.7244072715863399
TEST_0247,0.7244072715863399
TEST_0248,0.5888718862785208
TEST_0249,0.6874467720128977
TEST_0250,0.613749406251771
TEST_0251,0.5888718862785208
TEST_0252,0.7244072715863399
TEST_0253,0.7244072715863399
TEST_0254,0.7404546612067857
TEST_0255,0.7244072715863399
TEST_0256,0.6778915273486965
TEST_0257,0.7008918822354333
TEST_0258,0.7281616017593665
TEST_0259,0.7463436736984104
TEST_0260,0.7768730192389968
TEST_0261,0.506330836626059
TEST_0262,0.7221573841902301
TEST_0263,0.6066473520616413
TEST_0264,0.7658404388749402
TEST_0265,0.7849780352804043
TEST_0266,0.7283106906832052
TEST_0267,0.7361920733388547
TEST_0268,0.5912911929062654
TEST_0269,0.5890209752023594
TEST_0270,0.5911014433668345
TEST_0271,0.5853479662605175
TEST_0272,0.7778285437054169
TEST_0273,0.7414237392117367
TEST_0274,0.7822537740357172
TEST_0275,0.7523411144982814
TEST_0276,0.7921749642402496
TEST_0277,0.7528154883468589
TEST_0278,0.7921749642402496
TEST_0279,0.7513517061855344
TEST_0280,0.7701775712047905
TEST_0281,0.7903520133078593
TEST_0282,0.7732881082976049
TEST_0283,0.7196635331005663
TEST_0284,0.7300658739229414
TEST_0285,0.7271925237544157
TEST_0286,0.7274974783713581
TEST_0287,0.7550585989737032
TEST_0288,0.5072453852128916
TEST_0289,0.5331326438066851
TEST_0290,0.5052801221259283
TEST_0291,0.3918909035134117
TEST_0292,0.7821521224967363
TEST_0293,0.7769272333931199
TEST_0294,0.7547129837411684
TEST_0295,0.762560482550491
TEST_0296,0.6683091756074336
TEST_0297,0.5942187572289143
TEST_0298,0.6239213369191228
TEST_0299,0.5888718862785208
TEST_0300,0.6033945028142536
TEST_0301,0.7646206204071699
TEST_0302,0.7244072715863399
TEST_0303,0.7612932266978629
TEST_0304,0.7134763427612643
TEST_0305,0.5408175001536385
TEST_0306,0.5888718862785208
TEST_0307,0.6180662082738251
TEST_0308,0.5995046372559192
TEST_0309,0.5664675718231432
TEST_0310,0.7638548454801808
TEST_0311,0.7311298266976078
TEST_0312,0.741552497827779
TEST_0313,0.7866857811352829
TEST_0314,0.7244072715863399
TEST_0315,0.7693236982773511
TEST_0316,0.7877361803714185
TEST_0317,0.7792855490974759
TEST_0318,0.7810746161835391
TEST_0319,0.7781673821686864
TEST_0320,0.6212309595207626
TEST_0321,0.6541389510735012
TEST_0322,0.6940608988159193
TEST_0323,0.7244072715863399
TEST_0324,0.5386560260219738
TEST_0325,0.6428217464002982
TEST_0326,0.5736444857391874
TEST_0327,0.4872203472976565
TEST_0328,0.6464744250343439
TEST_0329,0.7263589811347725
TEST_0330,0.7593754009957573
TEST_0331,0.7721157272146922
TEST_0332,0.6040654029715273
TEST_0333,0.6854882856951996
TEST_0334,0.5366091264398307
TEST_0335,0.6732901010174959
TEST_0336,0.6829131133743511
TEST_0337,0.6788606053536472
TEST_0338,0.6675095168341175
TEST_0339,0.6677128199120792
TEST_0340,0.7884138572979575
TEST_0341,0.7357515833366044
TEST_0342,0.7571729509845052
TEST_0343,0.7916531530068144
TEST_0344,0.737737176731364
TEST_0345,0.7577693066798596
TEST_0346,0.7582911179132947
TEST_0347,0.7582911179132947
TEST_0348,0.6627725551176091
TEST_0349,0.7905485396165557
TEST_0350,0.6236502661485073
TEST_0351,0.7914634034673835
TEST_0352,0.7244072715863399
TEST_0353,0.7244072715863399
TEST_0354,0.7635837747095651
TEST_0355,0.745537238155829
TEST_0356,0.6603464717205992
TEST_0357,0.7338744182500911
TEST_0358,0.7410781239792017
TEST_0359,0.7184843752483883
TEST_0360,0.7244072715863399
TEST_0361,0.7244072715863399
TEST_0362,0.7270231045227808
TEST_0363,0.7244072715863399
TEST_0364,0.7244072715863399
TEST_0365,0.7244072715863399
TEST_0366,0.7748399884593794
TEST_0367,0.7244072715863399
TEST_0368,0.7314957722379389
TEST_0369,0.7871872620609218
TEST_0370,0.7244072715863399
TEST_0371,0.7311027196205462
TEST_0372,0.6751333822576824
TEST_0373,0.5921382890644393
TEST_0374,0.7654880468731399
TEST_0375,0.678508213351847
TEST_0376,0.7011697297753143
TEST_0377,0.7058457005684342
TEST_0378,0.6314974496938348
TEST_0379,0.7745553641502331
TEST_0380,0.6944065140484542
TEST_0381,0.7424467161068156
TEST_0382,0.5240588650243216
TEST_0383,0.6235215075324647
TEST_0384,0.62915977956127
TEST_0385,0.6763528854614576
TEST_0386,0.6763528854614576
TEST_0387,0.5767346925242056
TEST_0388,0.7921749642402496
TEST_0389,0.7881292329888111
TEST_0390,0.7921749642402496
TEST_0391,0.7921749642402496
TEST_0392,0.7921749642402496
TEST_0393,0.7921749642402496
TEST_0394,0.7921749642402496
TEST_0395,0.7921749642402496
TEST_0396,0.7248477615885904
TEST_0397,0.7244072715863399
TEST_0398,0.6820524636776464
TEST_0399,0.7125818092182328
TEST_0400,0.5051110181582886
TEST_0401,0.5368127447817874
TEST_0402,0.521639243132582
TEST_0403,0.7614626459294978
TEST_0404,0.7179151266300954
TEST_0405,0.7244072715863399
TEST_0406,0.7244072715863399
TEST_0407,0.6897576503323959
TEST_0408,0.7176169487824182
TEST_0409,0.6728360574767147
TEST_0410,0.6971511056009376
TEST_0411,0.7491018187894246
TEST_0412,0.7921749642402496
TEST_0413,0.7921749642402496
TEST_0414,0.7921749642402496
TEST_0415,0.7921749642402496
TEST_0416,0.7582911179132947
TEST_0417,0.719744854331751
TEST_0418,0.7510467515685918
TEST_0419,0.7892338463790699
TEST_0420,0.618947188278326
