ID,actual_productivity
TEST_0000,0.5739171867155128
TEST_0001,0.6410475278516479
TEST_0002,0.5939931557730243
TEST_0003,0.5849710834897452
TEST_0004,0.676439442247753
TEST_0005,0.6736808970483876
TEST_0006,0.7619224590167513
TEST_0007,0.7279707635054828
TEST_0008,0.6850500814450143
TEST_0009,0.7106976771221499
TEST_0010,0.7705813860377007
TEST_0011,0.6998260910722868
TEST_0012,0.7716749442765083
TEST_0013,0.7713672651788097
TEST_0014,0.7068587383762742
TEST_0015,0.7704300215909716
TEST_0016,0.784512179839945
TEST_0017,0.7845106970491127
TEST_0018,0.784243053303886
TEST_0019,0.7775656833494748
TEST_0020,0.4590439770659968
TEST_0021,0.43911994843359486
TEST_0022,0.7281265072701125
TEST_0023,0.7279345128526107
TEST_0024,0.6605292173467106
TEST_0025,0.6342983431417656
TEST_0026,0.6556282285362414
TEST_0027,0.5227386755348606
TEST_0028,0.6804925073603456
TEST_0029,0.6635530159697285
TEST_0030,0.6744857393323432
TEST_0031,0.6103156823916237
TEST_0032,0.7602594151700632
TEST_0033,0.782836503527442
TEST_0034,0.7506788077313358
TEST_0035,0.7723505204498233
TEST_0036,0.6560393244481804
TEST_0037,0.7053029806620729
TEST_0038,0.6802198102403134
TEST_0039,0.7133962956114981
TEST_0040,0.5584685010229058
TEST_0041,0.6816178816435279
TEST_0042,0.6584144934495946
TEST_0043,0.5973513883238332
TEST_0044,0.686651707425126
TEST_0045,0.7221001134948534
TEST_0046,0.6870044415724225
TEST_0047,0.7337103671588308
TEST_0048,0.41730794362836177
TEST_0049,0.48124202198247595
TEST_0050,0.4898490747879088
TEST_0051,0.5081342967090328
TEST_0052,0.7122052869843356
TEST_0053,0.7192178547087795
TEST_0054,0.7531350727313648
TEST_0055,0.7137754363366872
TEST_0056,0.553257698234102
TEST_0057,0.5375887835283084
TEST_0058,0.6169281407910931
TEST_0059,0.5490163667593275
TEST_0060,0.7366614917240464
TEST_0061,0.7890016570385785
TEST_0062,0.7770832489751205
TEST_0063,0.7598336592692956
TEST_0064,0.7393650852103033
TEST_0065,0.7588300481540449
TEST_0066,0.7579646007191199
TEST_0067,0.7368805045249349
TEST_0068,0.6567654990740005
TEST_0069,0.7068942166305643
TEST_0070,0.7096970416259147
TEST_0071,0.6789674781350992
TEST_0072,0.7713089780830298
TEST_0073,0.7238701822161038
TEST_0074,0.7106217909652681
TEST_0075,0.740119615869371
TEST_0076,0.6559675671674359
TEST_0077,0.6602953561655809
TEST_0078,0.6699302871144959
TEST_0079,0.7205736016163641
TEST_0080,0.6603305505384223
TEST_0081,0.5892613892752128
TEST_0082,0.5378944893655295
TEST_0083,0.7274527579042528
TEST_0084,0.7422301867373375
TEST_0085,0.7300808565376158
TEST_0086,0.7137561762969347
TEST_0087,0.7445629007908863
TEST_0088,0.694937624296356
TEST_0089,0.628149614759788
TEST_0090,0.6659175690332622
TEST_0091,0.6279365176498723
TEST_0092,0.7068788646507752
TEST_0093,0.6035739891647094
TEST_0094,0.6488611893456714
TEST_0095,0.5852546064287106
TEST_0096,0.8009515816576471
TEST_0097,0.7808653134094947
TEST_0098,0.7968056763016227
TEST_0099,0.7656735548127949
TEST_0100,0.8336781033131997
TEST_0101,0.8317741096711773
TEST_0102,0.8340988685668056
TEST_0103,0.7263124203786834
TEST_0104,0.4837530143590073
TEST_0105,0.5287685857214045
TEST_0106,0.4652309425580571
TEST_0107,0.4674857888305929
TEST_0108,0.39085975980747145
TEST_0109,0.6000122258817573
TEST_0110,0.5156690768751724
TEST_0111,0.35006578879670436
TEST_0112,0.721773324589281
TEST_0113,0.37389759670404077
TEST_0114,0.4671479663128475
TEST_0115,0.3879787329108333
TEST_0116,0.5692985873441716
TEST_0117,0.5865794094142252
TEST_0118,0.5454075074200528
TEST_0119,0.6055776151604266
TEST_0120,0.7489458509184124
TEST_0121,0.7266063030221342
TEST_0122,0.7405360754865717
TEST_0123,0.7166584593887999
TEST_0124,0.6118519171567033
TEST_0125,0.6055392660833234
TEST_0126,0.609453475035641
TEST_0127,0.6162145687771718
TEST_0128,0.7426839735506647
TEST_0129,0.7587831181045814
TEST_0130,0.7685410825915169
TEST_0131,0.7676581806638394
TEST_0132,0.6523739476756492
TEST_0133,0.6524658807072506
TEST_0134,0.6576454658826187
TEST_0135,0.6603793458841594
TEST_0136,0.7304638596215526
TEST_0137,0.7297312888078968
TEST_0138,0.7278139693385903
TEST_0139,0.6871197060609309
TEST_0140,0.6529444907046817
TEST_0141,0.7276994893446393
TEST_0142,0.7419620449807232
TEST_0143,0.6674491914696801
TEST_0144,0.5041516047824555
TEST_0145,0.4368661159414042
TEST_0146,0.5095661121634613
TEST_0147,0.585180238069326
