ID,actual_productivity
TEST_0000,0.48638944000000023
TEST_0001,0.56668414
TEST_0002,0.5439531600000004
TEST_0003,0.4862293600000003
TEST_0004,0.5761192000000016
TEST_0005,0.6669233800000032
TEST_0006,0.6426260989047625
TEST_0007,0.6034349699999993
TEST_0008,0.5610725600000013
TEST_0009,0.6866587199999991
TEST_0010,0.48724924985714296
TEST_0011,0.6090945549999992
TEST_0012,0.618553768666665
TEST_0013,0.6326539529523794
TEST_0014,0.6022030320000002
TEST_0015,0.44959926028571434
TEST_0016,0.6190300906666663
TEST_0017,0.6190300906666663
TEST_0018,0.4278040510952379
TEST_0019,0.42123264976190444
TEST_0020,0.46100702000000165
TEST_0021,0.4765159400000011
TEST_0022,0.45490278000000134
TEST_0023,0.45384842000000136
TEST_0024,0.38653729999999914
TEST_0025,0.5006032599999978
TEST_0026,0.5280603999999987
TEST_0027,0.5694203800000001
TEST_0028,0.661890456000002
TEST_0029,0.6538328400000004
TEST_0030,0.6504508400000003
TEST_0031,0.43966641999999767
TEST_0032,0.7146910800000011
TEST_0033,0.6977151799999987
TEST_0034,0.7580455999999997
TEST_0035,0.7981584899999989
TEST_0036,0.38865072000000006
TEST_0037,0.47968148000000055
TEST_0038,0.5025160599999999
TEST_0039,0.47968148000000055
TEST_0040,0.42959938000000075
TEST_0041,0.3382048999999998
TEST_0042,0.40746232000000027
TEST_0043,0.47818850000000024
TEST_0044,0.6443300826666678
TEST_0045,0.6705694199999999
TEST_0046,0.6783211760000015
TEST_0047,0.5056694700000012
TEST_0048,0.4529793600000012
TEST_0049,0.3907550200000008
TEST_0050,0.4599263600000008
TEST_0051,0.3983087200000002
TEST_0052,0.6080484600000013
TEST_0053,0.4103575800000013
TEST_0054,0.4680217000000027
TEST_0055,0.39142570000000115
TEST_0056,0.4984156000000019
TEST_0057,0.36761730000000137
TEST_0058,0.3895721400000014
TEST_0059,0.4989627800000024
TEST_0060,0.5051046200000011
TEST_0061,0.41515888999999695
TEST_0062,0.5547113196666631
TEST_0063,0.43315940066666814
TEST_0064,0.5410198699999965
TEST_0065,0.3544267916666701
TEST_0066,0.35451133166667004
TEST_0067,0.5372700299999965
TEST_0068,0.4333041200000017
TEST_0069,0.5125045800000025
TEST_0070,0.518515440000002
TEST_0071,0.5922369000000002
TEST_0072,0.618553768666665
TEST_0073,0.5121302366190477
TEST_0074,0.6022030320000002
TEST_0075,0.48204642352380933
TEST_0076,0.6022257700000004
TEST_0077,0.39534939999999896
TEST_0078,0.5866002799999998
TEST_0079,0.5923030800000004
TEST_0080,0.3884224400000008
TEST_0081,0.38320506000000104
TEST_0082,0.39635124000000055
TEST_0083,0.4944593200000002
TEST_0084,0.480834923333332
TEST_0085,0.6651536093333358
TEST_0086,0.7168075813333322
TEST_0087,0.5889152599999989
TEST_0088,0.5499658599999985
TEST_0089,0.4037573200000006
TEST_0090,0.41650264000000026
TEST_0091,0.4929503600000003
TEST_0092,0.5112658399999995
TEST_0093,0.35247495999999967
TEST_0094,0.37451900000000116
TEST_0095,0.34644082
